Distance,Size,Direction,Time,Distance Traveled,Errors
400,196,-1,0.6383576393127441,149.30840565755165,0
500,64,1,0.699343204498291,66.18912297349165,0
600,64,1,0.82672119140625,79.51100552753688,0
600,64,-1,0.8721048831939697,40.22437072223753,1
300,256,-1,0.6242256164550781,252.1269521491108,0
300,256,-1,0.4580392837524414,197.29419656948858,0
400,196,-1,0.5711164474487305,154.5639026422405,0
300,196,1,0.6233844757080078,201.357890334598,0
600,256,1,0.6914026737213135,220.77137495608437,0
500,196,1,0.6055352687835693,89.58794561770016,0
600,64,-1,1.0468816757202148,31.016124838541646,1
500,196,-1,0.7281465530395508,143.0034964607509,0
300,256,1,0.6516649723052979,195.8494319624134,0
300,128,1,0.6069352626800537,108.07404868885037,0
600,128,-1,0.6676375865936279,141.315250415516,0
600,64,1,0.680656909942627,47.01063709417264,0
400,128,-1,0.6206483840942383,124.08464852672147,0
300,64,-1,1.0039770603179932,70.178344238091,1
300,128,1,0.697246789932251,121.03718436910205,0
400,128,1,0.7398076057434082,36.05551275463989,0
500,196,-1,0.6239299774169922,221.3504009483606,0
600,64,1,0.9436509609222412,62.297672508690084,1
300,196,1,0.6186859607696533,124.32618388738553,0
600,64,-1,1.2278261184692383,71.449282711585,2
400,64,1,0.950770378112793,39.6232255123179,0
500,64,1,0.5832507610321045,43.01162633521314,0
600,128,-1,0.9274172782897949,147.82760229402356,1
300,196,-1,0.5364699363708496,176.96327302578916,0
400,64,-1,0.7098283767700195,55.21775076911409,0
600,64,-1,0.8555848598480225,49.57822102496216,0
400,196,-1,0.7762093544006348,108.40664186294121,0
600,128,1,0.617504358291626,53.85164807134504,0
600,64,-1,0.7532951831817627,49.03060268852505,0
300,128,1,1.0020833015441895,72.24956747275377,1
600,196,-1,0.6562564373016357,147.80054127099805,0
600,256,-1,0.9415793418884277,126.05157674539419,1
500,128,-1,0.5873820781707764,129.65338406690356,0
600,64,1,0.8446862697601318,37.12142238654117,0
400,196,1,0.8192167282104492,114.03946685248927,0
500,196,-1,0.5728542804718018,213.3565091577944,0
500,256,-1,0.4781804084777832,188.95766721676048,0
300,64,-1,0.7394354343414307,49.64876634922564,0
400,128,1,0.6174886226654053,83.6301381082203,0
300,64,1,0.7071425914764404,27.202941017470888,0
600,64,1,0.9537882804870605,49.24428900898052,0
500,196,1,0.7813472747802734,164.43843832875572,0
600,196,1,0.668215274810791,89.49860334105779,0
400,128,1,0.6537797451019287,98.84331034521254,0
400,128,-1,0.5795259475708008,95.75489543621255,0
400,256,1,0.5781223773956299,134.35773144854747,0
300,128,-1,0.45894646644592285,110.30865786510141,0
500,128,1,0.6217761039733887,94.92101980067429,0
600,128,-1,0.6061315536499023,134.31678971744373,0
500,64,-1,1.2536885738372803,46.09772228646444,1
400,196,1,0.541038990020752,75.96051605933177,0
300,196,1,0.5161240100860596,106.07544484940895,0
400,196,1,0.45734620094299316,154.93547043850222,0
300,128,1,0.5693371295928955,51.894122981316485,0
300,128,-1,0.4692227840423584,124.80785231707178,0
600,128,1,0.5921711921691895,34.92849839314596,0
400,128,1,0.6658327579498291,106.50821564555478,0
600,256,-1,0.7670729160308838,274.6506872374435,1
500,196,-1,0.6894664764404297,203.21663317750347,0
400,256,-1,0.4715418815612793,232.72515979154468,0
500,128,-1,0.5676660537719727,103.71113729971339,0
600,128,1,0.5447704792022705,120.95040305844375,0
300,64,-1,0.7981152534484863,41.036569057366385,1
500,64,-1,0.7848925590515137,76.83749084919418,0
400,196,-1,0.5468461513519287,219.5313189501671,0
600,128,-1,0.7021231651306152,118.69709347747316,0
600,256,1,0.9278004169464111,112.28535078094559,1
400,256,1,0.669750452041626,155.58920271021378,0
400,128,1,0.7463600635528564,96.17692030835673,0
300,64,-1,0.9647336006164551,39.66106403010388,1
300,256,1,0.6105372905731201,192.753728887407,0
600,256,-1,0.5749609470367432,245.5381844031596,0
600,64,1,0.678063154220581,33.24154027718932,0
600,256,-1,0.5437023639678955,162.04937519163718,0
600,196,1,0.8597848415374756,142.21462653327893,0
300,64,-1,0.958172082901001,43.139309220245984,0
400,128,-1,1.6980016231536865,113.718951806636,1
600,256,-1,0.5927619934082031,206.11889772653063,0
500,64,1,1.2654356956481934,62.48199740725323,0
400,196,-1,0.4430716037750244,128.47178678604885,0
500,128,1,0.7924613952636719,109.12836478203089,0
600,64,-1,0.8173696994781494,26.870057685088806,0
300,256,1,0.5336463451385498,204.9634113689563,0
400,64,1,0.7290427684783936,37.8021163428716,0
400,64,1,0.6751542091369629,43.60045871318328,0
600,256,-1,0.5027470588684082,193.20455481173315,0
400,128,1,0.5246260166168213,89.0,0
600,196,1,0.708688497543335,186.11824198610947,1
400,128,1,0.6838433742523193,128.5496013218244,0
400,64,1,0.9591529369354248,50.21951811795888,0
500,128,-1,0.7038755416870117,140.80127840328723,0
300,196,1,0.7019863128662109,160.52414148656894,0
400,64,-1,0.6293747425079346,54.120236510939236,0
500,256,-1,0.5122559070587158,120.33702672078948,0
600,196,-1,0.8463466167449951,178.10109488714548,1
300,196,1,0.5393319129943848,100.72239075796404,0
500,64,1,0.7649157047271729,22.0,0
300,196,-1,0.5387518405914307,154.93547043850222,0
300,64,1,0.7709140777587891,25.079872407968907,0
300,64,1,1.090810775756836,65.94694837519019,0
400,196,1,0.5821206569671631,167.69317219254933,0
500,128,1,0.8868851661682129,100.4987562112089,0
600,196,-1,0.5686442852020264,211.14213222377006,0
300,64,1,0.7101829051971436,57.8013840664737,0
300,256,-1,0.6972053050994873,260.679880313,0
300,128,1,0.7012405395507812,81.39410298049853,0
400,256,1,0.6841800212860107,156.54072952429985,0
400,64,1,0.8801381587982178,43.965895873961216,0
400,128,-1,1.4292097091674805,96.25487000666512,1
300,128,1,0.8339617252349854,107.61505470890214,0
500,196,-1,0.7603142261505127,240.4100663449848,0
600,128,1,0.8807876110076904,93.81364506296512,0
300,128,-1,1.0971312522888184,84.86459803710851,0
500,196,1,0.6048686504364014,102.17631819555841,0
600,128,1,0.657123327255249,106.47065323364932,0
600,64,-1,1.0828545093536377,55.71355310873648,1
600,196,1,1.0168161392211914,110.01818031580054,0
500,256,-1,0.5196218490600586,200.5243127403757,0
500,256,1,0.5380306243896484,169.53170794869024,0
500,196,1,0.5541329383850098,75.28612089887484,0
600,128,1,1.3523931503295898,106.40018796975878,0
300,196,-1,0.584522008895874,124.32618388738553,0
500,196,1,0.5465719699859619,134.40238093129153,0
500,256,1,0.6606605052947998,143.20963654726592,0
500,256,-1,0.522026538848877,173.6663467687393,0
500,256,1,0.5549149513244629,192.37983262286096,0
600,64,1,0.8144752979278564,51.86520991955976,0
