Distance,Size,Direction,Time,Distance Traveled,Errors
300,128,1,0.5571432113647461,88.68483523128404,0
300,128,1,0.5978472232818604,88.50988645343524,0
400,64,1,0.6785292625427246,63.89053137985315,0
300,256,1,0.5170125961303711,119.85407794480753,0
400,196,-1,0.44408488273620605,192.5876423865249,0
300,64,1,0.4811363220214844,57.584720195551874,0
400,256,-1,0.39299798011779785,184.83506160899236,0
600,256,1,0.458726167678833,137.05838172107534,0
500,64,-1,0.5111613273620605,56.36488268416781,0
600,128,-1,0.5461695194244385,102.53292154230269,0
300,64,-1,0.9564080238342285,66.21933252457322,1
500,256,1,0.4426441192626953,129.75746606650424,0
400,64,1,0.7127478122711182,27.85677655436824,0
400,256,-1,0.3970518112182617,201.80436070610565,0
500,196,1,0.7634294033050537,166.96406799069075,1
300,256,-1,0.5012228488922119,140.356688476182,0
300,64,1,0.39015841484069824,63.788713735268246,0
300,128,-1,0.4104495048522949,86.45229898620394,0
300,196,-1,0.4656040668487549,206.22802913280242,0
300,256,1,0.39027881622314453,150.23315213360866,0
400,128,1,0.6144716739654541,26.92582403567252,0
400,196,-1,0.4248929023742676,160.85086260259843,0
300,128,-1,0.5164730548858643,120.30378215168466,0
400,256,1,0.4048314094543457,133.79461872586654,0
400,64,-1,0.47612833976745605,49.040799340956916,0
500,128,-1,0.5568172931671143,121.79490958164057,0
500,256,-1,0.4614849090576172,151.34397906755325,0
500,196,1,0.40383243560791016,92.76313923105448,0
600,128,-1,0.7392687797546387,147.32277488562318,1
600,196,-1,0.9043636322021484,167.10774967068403,0
300,196,-1,0.4305918216705322,168.36270370839262,0
300,256,1,0.40186262130737305,152.7939789389621,0
400,256,-1,0.32576966285705566,238.5979882563975,0
300,196,1,0.34139132499694824,114.58621208504974,0
400,64,1,0.8127281665802002,18.681541692269406,0
400,256,1,0.6625518798828125,137.59360450253493,1
600,196,1,0.6332416534423828,162.33915116200404,0
300,64,-1,0.572188138961792,50.53711507397311,0
600,128,1,0.6043803691864014,111.51681487560519,0
400,128,-1,0.5060369968414307,132.23085872821065,0
400,128,1,0.6624264717102051,86.83317338436964,0
300,128,-1,0.5955328941345215,76.21679604916491,0
500,196,1,0.5975954532623291,129.86531484580476,1
300,128,-1,0.6624305248260498,121.75385004179539,1
