Distance,Size,Direction,Time,Distance Traveled,Errors
600,64,1,1.620422601699829,63.50590523722971,0
600,196,1,1.5213544368743896,217.27632176562636,0
300,64,-1,2.6864705085754395,62.96824596572466,0
500,64,-1,2.0717530250549316,50.91168824543142,0
500,128,-1,1.8661155700683594,67.42403132415029,0
500,128,1,1.6089019775390625,145.43727170158274,0
600,64,1,1.7951443195343018,35.4682957019364,0
400,256,-1,1.0953562259674072,146.102703602637,0
600,256,-1,1.6357507705688477,221.8828519737386,0
500,64,-1,2.072526216506958,63.7808748764079,0
500,128,1,1.5034210681915283,99.00505037623081,0
400,64,1,2.153707981109619,50.08991914547278,0
400,256,-1,1.539384126663208,168.6001186239203,0
500,128,1,1.470743179321289,68.41052550594829,0
400,196,-1,1.4723796844482422,141.315250415516,0
400,196,-1,1.070235252380371,197.3676771915807,0
600,128,-1,1.372023344039917,132.90974381135493,0
300,128,1,1.5907747745513916,101.13851887386922,0
400,196,1,1.0832998752593994,74.27651041883968,0
500,256,-1,1.1154654026031494,149.05032707109368,0
500,128,-1,2.7251973152160645,120.93386622447825,1
300,196,-1,1.2528424263000488,202.37094653136353,0
600,64,-1,1.5422453880310059,46.04345773288535,0
400,196,1,1.7776100635528564,200.8606482116395,0
300,128,1,1.9446675777435303,80.77747210701756,0
600,196,-1,1.2139263153076172,83.93449827097318,0
500,256,1,1.5968577861785889,213.55093069335942,0
400,128,-1,1.5424251556396484,88.68483523128404,0
600,64,1,2.4457285404205322,40.8166632639171,1
600,64,-1,1.746349811553955,56.859475903318,0
300,196,1,1.9784822463989258,101.86265262597475,0
300,64,-1,1.467653512954712,46.400431032480725,0
400,256,1,0.9859294891357422,106.10372283760829,0
600,256,1,2.1630611419677734,145.60219778561037,0
600,256,1,1.7549021244049072,220.05681084665386,0
300,128,-1,1.8199820518493652,119.9208072020865,0
300,128,1,1.3708422183990479,83.43860018001261,0
400,256,-1,1.2145142555236816,140.6627171641441,0
600,128,1,1.6406865119934082,114.86513831445988,0
500,64,1,2.1262593269348145,70.7248188403477,0
500,196,1,1.4905877113342285,164.14932226482082,0
500,256,1,1.5564792156219482,171.54008277950666,0
400,128,1,1.7874813079833984,107.37783756436893,0
400,256,-1,1.1557714939117432,230.82460874005614,0
400,196,1,1.3883278369903564,77.6659513557904,0
500,256,-1,1.0433392524719238,155.7080601638849,0
600,64,-1,2.0130393505096436,41.400483088968905,0
400,256,-1,1.2689905166625977,302.00165562460086,0
300,256,1,1.3760631084442139,123.43419299367578,0
400,64,1,2.2385525703430176,12.36931687685298,0
300,256,1,1.0995838642120361,212.8497122384712,0
300,64,-1,2.6115024089813232,45.803929962395145,1
300,256,1,1.3664376735687256,258.48984506165806,0
500,256,-1,1.2610414028167725,174.91712323268982,0
600,256,-1,2.0329365730285645,199.58456854175876,0
400,64,1,1.6296496391296387,36.68787265568828,0
400,196,-1,1.3186368942260742,128.70120434556935,0
600,128,1,1.2500660419464111,128.16005617976296,0
500,196,-1,1.4132561683654785,123.84264209067892,0
600,256,1,1.7151284217834473,148.69095466772686,0
600,196,-1,1.1675605773925781,230.05434140654683,0
500,64,-1,2.1988027095794678,57.982756057296896,0
600,256,-1,1.5838968753814697,234.4013651837378,0
400,196,1,1.3947949409484863,156.0833110873805,0
500,128,-1,1.204512119293213,49.64876634922564,0
400,128,1,1.3958401679992676,118.1397477566293,0
300,128,-1,1.4208123683929443,104.62313319720452,0
300,196,-1,1.3733329772949219,166.01204775557707,0
500,256,-1,1.2101092338562012,154.9322432549145,0
300,64,-1,1.5620858669281006,42.5440947723653,0
300,256,1,1.3153269290924072,222.35332243976026,0
400,196,-1,1.5258982181549072,183.14202139323461,0
300,196,-1,1.1862454414367676,193.59752064528098,0
500,196,-1,1.2883412837982178,151.95394038984313,0
500,196,1,2.7561123371124268,172.246915792417,0
300,256,-1,1.6154086589813232,243.02263269086689,0
400,256,1,1.9441578388214111,201.41995928904365,0
600,128,-1,1.559723138809204,104.62313319720452,0
400,196,-1,1.3750410079956055,103.23274674249446,0
400,256,-1,1.3095386028289795,211.80415482232638,0
600,64,-1,1.9036827087402344,46.84015371452148,0
500,196,1,1.526599407196045,235.05318547086316,0
500,256,-1,1.4800140857696533,235.49309968659378,0
400,256,1,1.1819028854370117,114.69088891450794,0
300,128,1,1.9343633651733398,85.44003745317531,0
400,64,1,2.128220558166504,47.01063709417264,0
500,196,-1,1.327949047088623,191.637678967368,0
300,64,-1,1.3302671909332275,63.655321851358195,0
600,128,1,1.62019944190979,71.02816342831905,0
600,128,1,1.9657199382781982,102.47438704378767,0
400,256,1,1.5269145965576172,156.95222202950808,0
600,128,-1,1.3350176811218262,123.82245353731285,0
600,64,-1,2.0835201740264893,65.76473218982953,0
500,64,-1,2.4132766723632812,26.92582403567252,0
600,196,1,1.3168554306030273,166.90416411821485,0
500,128,-1,1.6738409996032715,82.66196223173026,1
400,64,-1,1.8374824523925781,30.479501308256342,0
300,128,1,1.3500170707702637,99.53893710503444,0
300,256,-1,1.1228551864624023,163.44418007380992,0
500,196,-1,2.0059814453125,141.39660533407442,0
600,256,1,1.1419181823730469,140.65560778013793,0
500,128,1,1.7953236103057861,65.76473218982953,0
300,196,1,1.6311109066009521,139.97856978837868,0
400,256,-1,1.130882978439331,140.41723540933285,0
500,64,-1,1.9853262901306152,31.144823004794873,0
600,196,-1,1.5368444919586182,187.66459442313567,0
600,196,1,1.516129970550537,143.54441821262157,0
600,128,1,1.8428683280944824,115.6027681329474,0
400,64,-1,1.8013391494750977,51.62363799656123,0
300,128,-1,1.3159840106964111,89.35882720806042,0
600,64,1,2.258819580078125,43.04648650006177,0
600,256,-1,1.2791690826416016,181.20706387997132,0
500,64,1,1.8964431285858154,52.40229002629561,0
400,128,-1,1.5151989459991455,83.19254774317228,0
600,64,1,1.7059392929077148,78.74642849044012,0
300,196,-1,1.4764304161071777,177.17787672280082,0
500,128,-1,1.3492579460144043,74.06078584514209,0
600,196,1,1.3454582691192627,150.29637387508723,0
400,128,1,1.842479944229126,146.48549416239138,0
500,256,-1,1.384185552597046,119.33147112141039,0
500,196,-1,1.1755554676055908,168.37161280928564,0
500,196,-1,1.439946174621582,195.41238445912276,0
600,196,-1,1.6323106288909912,194.74342094150447,0
600,64,1,1.7245497703552246,62.96824596572466,0
400,196,-1,1.3085415363311768,99.90495483208028,0
600,256,1,1.2617254257202148,162.1172415260018,0
300,256,-1,1.3714516162872314,135.36986370680884,0
400,128,1,1.636038064956665,136.65284482951682,0
300,64,1,1.8069498538970947,47.43416490252569,0
500,196,-1,1.1924560070037842,158.39823231336896,0
300,196,-1,1.267162561416626,182.9371476764629,0
500,64,1,1.7977056503295898,54.56189146281496,0
300,196,1,1.4923903942108154,116.96580696938743,0
500,128,-1,1.301178216934204,64.35060217278468,0
600,64,-1,1.8176038265228271,45.0,0
500,196,1,1.897629737854004,144.51643505151932,0
400,256,1,1.5965070724487305,141.4390328021229,0
500,128,-1,1.3002359867095947,91.2633551870629,0
400,128,-1,1.1046183109283447,115.88356225108029,0
300,64,1,2.0961315631866455,44.598206241955516,0
500,196,-1,1.2059946060180664,195.2255106280939,0
300,64,-1,2.3794453144073486,35.90264614203248,1
300,256,1,1.2878501415252686,212.8097742116184,0
600,128,1,2.257793664932251,115.43396380615195,0
300,128,1,1.5133635997772217,93.1933474020544,0
500,64,1,2.4697296619415283,66.40030120413611,1
600,128,-1,1.5513877868652344,103.40696301506973,0
600,128,1,1.3976335525512695,133.76471881628578,0
500,64,-1,2.0120208263397217,50.28916384272063,0
600,64,1,1.667304277420044,75.8023746329889,0
400,64,-1,1.7246172428131104,34.0,0
500,64,-1,2.1195499897003174,41.182520563948,0
400,64,1,1.617969036102295,17.08800749063506,0
400,128,1,1.8279545307159424,54.20332093147061,0
500,256,1,1.8425076007843018,165.4841382127,0
500,128,1,1.6766881942749023,80.62257748298549,0
300,256,1,1.6421000957489014,167.28717822953436,0
300,128,-1,1.6436536312103271,53.25410782277739,0
400,128,-1,1.4883995056152344,128.3160161476345,0
600,196,-1,1.589892864227295,183.21571984958058,0
300,64,1,1.4368157386779785,25.612496949731394,0
300,128,-1,1.2315304279327393,94.04786015641186,0
300,196,-1,1.1013238430023193,168.1071087134628,0
600,196,-1,1.1542620658874512,155.30936868070773,1
300,256,1,0.8909420967102051,132.2800060477773,0
600,128,-1,1.2802047729492188,122.70289320142373,1
500,64,1,1.7268033027648926,42.95346318982906,0
500,128,1,1.755053997039795,135.05924625881784,0
400,128,1,1.6619341373443604,96.82974749528164,0
500,196,1,1.4074227809906006,176.92088627406318,0
300,196,1,1.4140253067016602,121.60592090848209,0
500,196,1,1.4831464290618896,148.48905683584903,0
500,256,-1,1.1341898441314697,229.93042425916585,0
400,64,1,1.6372463703155518,57.28001396647874,0
400,128,-1,1.239654779434204,107.35455276791944,0
400,256,1,1.0766170024871826,175.45369759569047,0
300,128,-1,1.315176010131836,119.26860441876563,0
300,196,1,1.104189395904541,157.49285698088025,0
400,128,1,1.7057828903198242,95.77055915050303,0
400,196,-1,1.2012994289398193,113.89907813498755,0
600,196,-1,1.0646634101867676,209.3083849252103,0
400,196,1,1.4407196044921875,94.17536832951598,0
600,256,1,1.8134286403656006,203.49447166937975,0
600,256,-1,1.1711297035217285,146.01369798755184,0
400,256,1,1.3026015758514404,279.30807363912703,0
600,256,-1,1.0850584506988525,229.2640399190418,0
400,128,-1,1.3683900833129883,110.9414259868693,0
600,196,1,1.4600396156311035,162.75441622272496,0
600,64,1,1.621140480041504,55.00909015790027,0
500,64,1,2.0764753818511963,43.04648650006177,0
400,128,-1,1.5777912139892578,92.11405973031478,0
300,128,-1,1.7823371887207031,106.06601717798213,0
300,64,1,1.5240118503570557,66.60330322138685,0
500,128,1,1.575439453125,126.58988901172162,0
400,64,1,1.7852389812469482,28.319604517012593,0
300,256,-1,1.0565266609191895,155.32224567009067,0
400,128,1,1.2636663913726807,61.1310068623117,0
300,64,-1,2.0851924419403076,46.61544808322666,0
300,256,-1,1.0602405071258545,276.94223224347706,0
300,256,-1,1.3281819820404053,175.86642658563346,0
500,256,1,2.8212151527404785,220.00227271553356,0
600,128,-1,1.3427391052246094,125.09996003196804,0
