Distance,Size,Direction,Time,Distance Traveled,Errors
500,256,-1,2.330396890640259,207.87015177749788,0
300,64,1,1.5114336013793945,36.6742416417845,0
500,128,-1,1.3432738780975342,69.85699678629192,0
300,196,-1,0.9704484939575195,110.5350623105628,0
600,256,1,1.0715360641479492,127.91012469699183,0
400,64,-1,1.8079884052276611,61.220911460055866,0
500,256,-1,0.7749652862548828,189.38056922503955,0
300,128,1,0.6671113967895508,101.82828683622247,0
500,196,-1,1.4366822242736816,100.22474744293447,1
400,64,-1,1.2008261680603027,51.40038910358559,0
500,64,1,1.0947537422180176,47.53945729601885,0
500,64,-1,0.8167393207550049,43.41658669218482,0
500,256,1,0.8752460479736328,179.6886195617296,0
300,256,1,1.2537457942962646,150.62536307010186,0
600,128,-1,1.0113706588745117,112.92918134831227,0
400,64,1,0.9866786003112793,61.554853586049575,0
300,256,1,0.8008737564086914,184.45595680270128,0
400,256,-1,0.5657849311828613,103.22790320451152,0
500,64,1,1.0705416202545166,81.68843247363729,0
400,196,-1,1.1349613666534424,110.46266337545913,0
400,196,-1,0.9575831890106201,179.2344832893492,0
600,196,-1,0.9711582660675049,165.48715962273326,0
300,256,-1,0.7232537269592285,230.70543990118657,0
500,128,1,0.9811735153198242,110.42191811411355,0
300,196,1,1.3327908515930176,77.25283166331187,1
600,256,1,1.1191108226776123,227.86180022109892,0
400,256,1,0.9467301368713379,251.90871362459853,0
500,196,1,0.9958178997039795,127.66362050325849,0
500,256,-1,0.8374307155609131,138.00362314084367,0
500,64,1,1.0992016792297363,72.71863585079137,0
600,128,1,1.7835793495178223,84.34453153583817,1
400,256,-1,0.6157419681549072,113.75851616472501,0
300,64,1,0.7689089775085449,48.104053883222775,0
300,64,1,1.1611199378967285,41.677331968349414,0
400,128,-1,0.771014928817749,123.69316876852982,0
500,196,1,1.0656638145446777,139.30183056945089,0
400,256,1,1.5388224124908447,120.70211265756701,0
400,196,1,1.1146061420440674,157.84802817900513,0
400,256,1,0.7519309520721436,217.20497231877542,0
300,256,-1,0.8669400215148926,139.61733416735902,0
500,64,-1,0.9658920764923096,12.206555615733702,0
600,196,-1,0.9895532131195068,124.4025723206719,0
300,64,-1,0.9911141395568848,47.20169488482379,0
600,196,-1,0.7842366695404053,178.92177061498134,0
400,196,-1,0.8313231468200684,206.90335908341362,0
600,64,-1,1.3755252361297607,42.190046219457976,0
400,196,-1,0.8319942951202393,155.8717421471897,0
600,128,1,0.8472139835357666,99.80981915623332,0
400,64,-1,1.3489484786987305,62.24146527838174,0
600,196,1,1.1684343814849854,205.54804791094466,0
500,196,-1,0.9656386375427246,183.09833423600554,0
300,256,1,0.7303040027618408,181.46625030566977,0
400,256,1,0.9881455898284912,237.69938998659632,0
600,64,1,1.4496135711669922,53.009433122794285,0
300,64,-1,1.2540569305419922,25.059928172283335,0
300,128,1,0.9874396324157715,87.31551981177229,0
300,196,-1,0.6451389789581299,82.75868534480233,0
600,196,-1,0.8289999961853027,154.1557653803451,0
400,256,1,0.7987368106842041,138.84163640637487,1
500,196,-1,1.1982741355895996,158.7765725792064,1
300,256,-1,0.7085297107696533,248.5658866377283,0
400,128,-1,1.013453483581543,108.37435120913067,0
600,64,1,0.8933653831481934,62.42595614005443,0
600,196,1,1.1260654926300049,86.05230967266364,0
400,128,1,1.9472882747650146,123.42204017111368,1
300,128,1,1.0599644184112549,80.77747210701756,0
