Distance,Size,Direction,Time,Distance Traveled,Errors
500,128,-1,0.8480744361877441,41.10960958218893,0
400,196,-1,0.8987846374511719,190.70920271449933,0
300,128,1,0.8755309581756592,53.907327887774215,0
400,256,-1,0.7146162986755371,216.00462958001617,0
400,196,1,0.6094944477081299,185.43192821086663,0
300,196,1,1.1857874393463135,146.01369798755184,0
300,256,1,0.8369002342224121,173.5885940953495,0
600,128,-1,0.7533931732177734,122.58874336577564,0
300,128,1,0.9759731292724609,108.40664186294121,0
600,128,-1,0.7587487697601318,86.02325267042627,0
400,256,-1,0.8922553062438965,168.67127793433,0
400,128,1,0.8896884918212891,129.5569372901351,0
400,196,-1,0.71750807762146,142.84257068535277,0
400,196,1,0.6159517765045166,160.4306703844374,0
400,256,-1,0.8692219257354736,260.2844597743015,1
500,64,-1,1.4294555187225342,60.00833275470999,0
300,128,1,0.9637479782104492,82.20097323024831,0
600,64,-1,1.5646474361419678,49.39635614091387,0
600,256,-1,1.2230432033538818,188.85444130334875,0
300,128,-1,0.9780073165893555,106.5269918846862,0
400,64,1,0.9715604782104492,23.769728648009426,0
600,128,1,1.059239149093628,90.60905032059435,0
500,196,-1,0.8327243328094482,110.98198051936178,0
600,256,1,1.3121485710144043,231.08656386730925,1
400,256,1,2.2507922649383545,150.16324450410627,0
500,256,-1,1.4916303157806396,225.72992712531496,0
500,256,-1,0.964855432510376,225.24875138388668,0
600,256,1,0.9406251907348633,185.20529150107996,0
600,64,1,1.2008905410766602,44.77722635447622,0
300,196,-1,0.7851946353912354,135.14806694880988,0
600,196,1,0.9270062446594238,178.39282496782207,0
600,64,1,1.2669167518615723,53.16013544000805,0
600,196,-1,0.7498013973236084,175.06855799943062,0
400,256,-1,1.800117015838623,263.53178176455305,1
600,128,1,1.0288360118865967,85.42833253669417,0
500,256,-1,0.6950745582580566,229.40139493908924,1
500,256,1,0.756629228591919,177.15812146215595,0
400,64,1,1.445845127105713,61.26989472816156,0
600,128,1,1.1829760074615479,124.08464852672147,0
400,64,1,2.2690176963806152,33.95585369269929,2
300,256,-1,0.7458450794219971,176.08236708995025,0
300,196,1,0.9321868419647217,174.7741399635541,0
400,64,-1,1.0543196201324463,72.18032973047436,0
300,256,-1,0.8537538051605225,198.13379318026495,0
300,256,-1,0.7127490043640137,112.50777750893491,0
600,196,1,1.2497949600219727,209.91426821443082,1
300,64,-1,0.9402892589569092,33.421549934136806,0
300,256,1,0.6563067436218262,149.9333185119305,0
500,128,-1,0.8569648265838623,94.36630754670864,0
600,128,1,1.038194179534912,52.3450093132096,0
600,256,1,1.060563564300537,186.00268815261785,1
600,128,-1,0.9679856300354004,84.69356528095862,0
300,64,-1,1.435232162475586,42.43819034784589,1
600,196,-1,0.9456784725189209,119.9208072020865,0
300,128,-1,1.0223355293273926,133.5440002396214,0
400,128,-1,0.965376615524292,115.95257651298655,0
400,64,1,1.0293426513671875,57.723478758647246,0
600,196,1,1.1701016426086426,168.12197952677099,0
300,64,1,1.6086809635162354,39.05124837953327,0
300,196,-1,0.7666218280792236,191.66898549321954,0
500,64,-1,1.1220149993896484,58.463663928973865,0
600,196,1,0.9361920356750488,142.86357128393507,0
300,64,1,1.2566208839416504,48.27007354458868,0
300,128,1,2.136216163635254,150.60212481900777,2
500,196,1,1.0452954769134521,101.95096860746347,0
300,196,-1,0.36115026473999023,113.95174417269794,0
400,64,-1,1.391350507736206,32.55764119219941,1
400,256,1,0.7671160697937012,310.4851043125902,0
400,128,-1,1.1245131492614746,67.26812023536856,0
600,196,-1,0.8874411582946777,207.7137453323684,0
400,256,-1,1.0122873783111572,178.1937148162078,0
500,196,1,0.8185122013092041,160.31219541881399,0
600,128,1,1.0805697441101074,66.76076692189807,0
600,64,1,1.2540409564971924,25.0,0
500,64,-1,1.2840564250946045,28.178005607210743,0
600,256,-1,1.4400300979614258,142.41137595009747,1
600,64,1,0.938739538192749,41.036569057366385,0
400,128,1,1.2045629024505615,103.1746092796091,0
500,196,1,1.07222318649292,117.83462988442744,0
600,256,-1,0.7554559707641602,227.79376637651873,0
400,256,-1,0.8188776969909668,229.5059912072014,0
600,64,-1,1.7103400230407715,59.464274989274024,1
300,196,-1,1.0637879371643066,183.412104289766,0
400,64,-1,1.3848278522491455,60.41522986797286,0
600,196,1,0.8442628383636475,140.87228258248675,0
600,128,1,1.1173608303070068,68.60029154456998,0
600,64,-1,1.096038579940796,63.324560795950255,0
500,64,1,1.26395845413208,59.43904440685432,0
600,128,-1,0.8817043304443359,66.52818951391959,0
300,128,1,0.7673435211181641,129.24395537122808,0
400,196,-1,0.7146866321563721,153.91231269784754,0
400,196,1,0.7352077960968018,114.0175425099138,0
400,196,-1,0.7482190132141113,150.20652449211386,0
500,196,1,0.7774093151092529,152.6106156202772,0
600,256,-1,0.6893398761749268,215.60148422494683,0
300,128,1,0.8020918369293213,101.17806086301516,0
500,196,1,1.0661134719848633,93.08598175880189,0
500,64,1,1.3724243640899658,68.24221567329127,0
400,196,-1,1.1046366691589355,260.9463546401827,0
600,196,-1,1.0517990589141846,110.80162453682708,0
400,256,1,0.6682507991790771,185.9139585937538,0
600,64,1,1.3180758953094482,51.97114584074513,0
500,256,1,1.0523221492767334,219.1255347968374,0
300,256,-1,0.8141415119171143,158.54967675779096,0
400,196,1,0.9651539325714111,99.32270636667126,0
500,128,1,1.2021167278289795,86.68333173107735,0
500,128,1,1.0377085208892822,128.8875478857442,0
600,256,1,1.1144323348999023,87.8179936004006,0
500,256,-1,0.7295784950256348,113.50770898930169,0
300,196,1,0.6875431537628174,144.9413674559475,0
500,64,1,1.2497859001159668,22.847319317591726,0
600,256,-1,0.8232083320617676,178.92177061498134,0
300,64,-1,3.1707143783569336,32.89376840679705,2
400,128,-1,0.9687652587890625,66.52818951391959,0
400,256,1,0.8533928394317627,291.7755987055806,0
400,64,1,2.303356647491455,68.60029154456998,1
400,128,1,1.19586181640625,88.23264701911646,0
600,256,-1,0.7133574485778809,126.14277624977183,0
500,196,-1,0.9960393905639648,121.2023102090055,0
400,128,1,0.7780492305755615,72.069410986909,0
400,128,-1,0.8367164134979248,77.69813382572325,0
600,196,1,0.873990535736084,118.90332207301863,0
500,256,1,0.9387712478637695,206.6325240614362,0
300,196,-1,0.9351770877838135,185.26197667087544,0
400,64,-1,1.9382641315460205,34.92849839314596,0
400,256,1,0.6705324649810791,179.13681921927719,0
600,196,1,0.867617130279541,116.9700816448377,0
600,256,1,1.1170852184295654,129.0,1
500,256,1,1.2675306797027588,113.17243480636087,0
600,256,-1,0.6562767028808594,253.12447530809817,1
