Distance,Size,Direction,Time,Distance Traveled,Errors
300,256,1,1.148622751235962,155.05160431288675,0
600,64,1,1.7485086917877197,63.0317380372777,0
500,64,-1,1.9506218433380127,47.20169488482379,0
500,128,-1,1.732659101486206,127.283148923964,0
300,128,-1,1.415600061416626,105.09519494249011,0
600,64,-1,1.5484187602996826,33.28663395418648,0
400,64,-1,1.979593276977539,39.824615503479755,0
300,256,-1,1.1096670627593994,212.72752525237536,0
600,196,-1,1.2745769023895264,134.82581355215328,0
600,256,1,1.5211281776428223,225.30423875284725,0
600,128,-1,1.5811188220977783,89.87213138676528,0
600,256,-1,1.2117457389831543,213.82703290276467,0
600,128,1,1.9123601913452148,88.07383266328314,0
300,196,-1,1.281351089477539,141.6756859873987,0
600,256,-1,1.1236941814422607,193.40372281835735,0
600,64,1,1.2606735229492188,32.69556544854363,0
300,128,-1,1.3806378841400146,86.37129152675674,0
300,196,-1,0.9038429260253906,170.85666507338834,0
400,256,1,1.2133605480194092,218.80585001320233,0
400,256,-1,1.0067706108093262,129.24395537122808,0
600,64,1,1.7545166015625,63.41135544995076,0
600,196,1,1.2831318378448486,211.0781845667619,0
600,196,-1,1.5670971870422363,134.6291201783626,0
600,256,1,1.1143791675567627,178.60011198204776,0
300,196,1,1.3178503513336182,33.28663395418648,0
500,256,1,1.5920534133911133,182.72657168567466,0
500,256,-1,1.4139933586120605,158.05062480104277,0
300,128,-1,1.3718376159667969,122.67436570041843,0
500,256,-1,1.071422815322876,231.26175645791503,0
400,64,-1,1.3436832427978516,31.622776601683793,0
500,196,-1,1.1834971904754639,212.26869764522513,0
600,256,1,1.2576849460601807,194.11594473406868,0
500,64,1,3.2913565635681152,49.4064773081425,1
500,128,-1,1.2620093822479248,116.01724009818541,0
500,256,-1,0.8784794807434082,186.63868837944614,0
500,64,1,1.6206011772155762,48.08326112068523,0
400,196,1,1.4105110168457031,124.52309022827855,0
500,64,-1,1.2489216327667236,29.017236257093817,0
400,64,1,1.4463696479797363,30.4138126514911,0
600,196,1,1.6558725833892822,114.49017425089369,0
300,256,1,1.8608558177947998,101.6366075781753,0
300,64,1,1.2256760597229004,51.97114584074513,0
400,196,1,5.087874412536621,184.58873205046942,0
400,256,-1,3.0993154048919678,182.7840255602223,0
500,128,1,1.2448973655700684,108.33743581975715,0
400,64,1,1.6091370582580566,80.8084154033477,0
600,128,1,2.39632248878479,118.79393923933998,0
400,64,1,1.8382723331451416,52.81098370604357,0
400,256,1,1.0120699405670166,97.25224933131366,0
500,256,-1,1.2193329334259033,171.20747647226156,0
500,128,1,1.3802587985992432,104.29285689825551,0
400,128,1,1.6741232872009277,115.43396380615195,0
300,64,1,1.370673418045044,42.20189569201838,0
500,256,1,1.5213232040405273,167.621597653763,0
500,64,1,1.4455487728118896,32.89376840679705,0
600,196,-1,1.6018941402435303,122.96747537458837,0
600,64,-1,1.9289438724517822,44.553338819890925,0
500,128,1,1.1816647052764893,128.35108102388543,0
300,64,-1,1.3142013549804688,66.73080248281148,0
400,128,1,1.2034087181091309,94.76286192385707,0
600,64,-1,1.3786537647247314,59.81638571495272,0
600,128,-1,1.6290273666381836,94.17536832951598,0
400,196,1,1.1283717155456543,196.72569735548024,0
300,64,-1,1.17745041847229,38.897300677553446,0
600,64,-1,1.6039226055145264,35.4682957019364,0
400,256,-1,1.0918078422546387,249.92999019725505,0
600,196,1,1.16163969039917,85.9127464349732,0
300,128,-1,1.0319585800170898,95.2732911156112,0
400,64,-1,1.088247299194336,54.230987451824994,0
300,128,1,1.1109528541564941,105.90561835898981,0
600,196,-1,0.9979379177093506,177.88198334851114,0
600,64,-1,1.5792453289031982,17.26267650163207,0
600,128,-1,1.461143970489502,123.79418403139947,0
500,256,-1,1.1077561378479004,242.00206610688264,0
300,64,1,1.9371154308319092,43.41658669218482,1
300,256,1,0.9336037635803223,148.4082207965583,0
400,196,-1,1.061699390411377,145.90750494748377,0
600,196,1,0.9171862602233887,136.82105101189657,0
400,64,1,2.006232500076294,34.785054261852174,0
500,128,-1,1.7178256511688232,79.30952023559341,0
600,64,-1,2.0255351066589355,48.010415536631214,0
400,128,1,1.5005412101745605,43.01162633521314,0
